CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,FamilyName,TotalFee,C_Num,HomePlanet_Europa,HomePlanet_Earth,HomePlanet_Mars,Destination_TRAPPIST-1e,Destination_PSO J318.5-22,Destination_55 Cancri e,Father,Student,YoungAdult,Young,Adult,Unknown,GrandFather,HightSchool,Kinder,School,C_Deck_B,C_Deck_F,C_Deck_A,C_Deck_G,C_Deck_C,C_Deck_E,C_Deck_D,C_Deck_T,C_Side_P,C_Side_S
0,0,772.0,0.0,840.0,1.0,5.0,17,1618.0,237.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0.0,2972.0,0.0,28.0,188.0,1676,3188.0,597.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0.0,1115.0,0.0,1674.0,132.0,612,2921.0,527.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0.0,307.0,0.0,484.0,1967.0,190,2758.0,475.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,828.0,0.0,72.0,6.0,0.0,929,906.0,1167.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0.0,1.0,0.0,0.0,61.0,1081,62.0,1054.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1144.0,0.0,6.0,0.0,0.0,1612,1150.0,1320.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,3.0,2053.0,335.0,0.0,4.0,547,2395.0,245.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,369,0.0,59.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,9.0,247.0,0.0,482.0,16.0,1903,754.0,970.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0.0,39.0,327.0,4643.0,85.0,2185,5094.0,146.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1730.0,0.0,379.0,5.0,0.0,1946,2114.0,502.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,591,0.0,82.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1695.0,0.0,0.0,31.0,349.0,439,2075.0,42.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,4.0,3.0,149.0,17.0,442.0,867,615.0,1379.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0.0,0.0,608.0,0.0,91.0,818,699.0,880.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.0,439.0,0.0,434.0,10074.0,1614,10947.0,168.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0.0,0.0,0.0,0.0,0.0,1470,0.0,429.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1177.0,2.0,0.0,0.0,1.0,1497,1180.0,1083.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,3.0,141.0,0.0,0.0,1689.0,1018,1833.0,470.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0.0,3.0,0.0,918.0,2346.0,1052,3267.0,321.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0.0,652.0,9.0,0.0,0.0,1448,661.0,1328.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,39.0,0.0,169.0,20.0,1403.0,811,1631.0,346.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0.0,192.0,0.0,565.0,0.0,1792,757.0,185.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0.0,171.0,591.0,22.0,0.0,2159,784.0,1374.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0.0,90.0,0.0,795.0,0.0,1032,885.0,1884.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1696.0,0.0,1006.0,0.0,27.0,177,2729.0,168.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,6.0,2333.0,11.0,1149.0,1.0,1002,3500.0,110.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,10,0.0,176.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,1264.0,1787.0,36.0,473.0,337.0,1641,3897.0,254.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,850,0.0,954.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,163.0,2.0,11.0,593.0,0.0,1362,769.0,970.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,19.0,102.0,0.0,678.0,0.0,1024,799.0,1405.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,1093.0,950.0,341.0,0.0,0.0,1684,2384.0,266.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,455.0,10.0,591.0,232.0,0.0,512,1288.0,1758.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,485.0,1109.0,921.0,0.0,1.0,1080,2516.0,451.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.0,2.0,0.0,690.0,86.0,201,778.0,1552.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.0,0.0,716.0,0.0,0.0,1145,716.0,1546.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1052.0,0.0,719.0,0.0,7.0,645,1778.0,5.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,688.0,5.0,80.0,0.0,0.0,1577,773.0,894.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,0.0,3341.0,0.0,80.0,654.0,575,4075.0,76.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1.0,0.0,857.0,0.0,0.0,985,858.0,662.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,42.0,0.0,352.0,1.0,369.0,1220,764.0,223.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0.0,0.0,0.0,0.0,0.0,415,0.0,574.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0,39.0,821.0,0.0,7.0,41.0,251,908.0,651.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,139.0,0.0,959.0,21.0,0.0,604,1119.0,339.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,2046,0.0,200.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,866.0,0.0,0.0,0.0,0.0,1343,866.0,213.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,126.0,0.0,127.0,11.0,1393.0,645,1657.0,1255.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,2575.0,1.0,2.0,0.0,0.0,44,2578.0,291.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,1758,0.0,1364.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0,0.0,11.0,793.0,0.0,84.0,1254,888.0,1168.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,206.0,28.0,0.0,1.0,629.0,807,864.0,1166.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,2053,0.0,133.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0.0,0.0,710.0,56.0,1.0,1495,767.0,1046.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0.0,0.0,0.0,327.0,0.0,1004,327.0,1750.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.0,0.0,0.0,14.0,631.0,1246,645.0,1243.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.0,154.0,0.0,5492.0,1924.0,2136,7570.0,182.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,799,0.0,1416.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,286,0.0,1279.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,719,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1331.0,0.0,973.0,484.0,0.0,1584,2788.0,162.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0.0,173.0,409.0,102.0,43.0,962,727.0,1745.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,386.0,190.0,0.0,489.0,0.0,981,1065.0,271.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,582,0.0,176.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,1215,0.0,659.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0,0.0,53.0,615.0,9.0,0.0,1281,677.0,1614.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,43.0,661.0,1.0,85.0,0.0,78,790.0,246.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0.0,121.0,0.0,568.0,128.0,477,817.0,413.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,1823,0.0,1353.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,9920.0,0.0,180.0,130.0,571.0,1397,10801.0,344.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1.0,0.0,1.0,15.0,854.0,483,871.0,1770.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.0,0.0,0.0,0.0,0.0,983,0.0,857.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0.0,338.0,0.0,453.0,0.0,336,791.0,478.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1770.0,7.0,228.0,0.0,0.0,2000,2005.0,1432.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0.0,7293.0,136.0,97.0,440.0,1051,7966.0,259.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0.0,12.0,851.0,19.0,103.0,583,985.0,464.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,546.0,0.0,228.0,0.0,0.0,907,774.0,354.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,28.0,0.0,0.0,0.0,591.0,819,619.0,281.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0.0,0.0,0.0,0.0,0.0,2161,0.0,523.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0.0,4.0,778.0,0.0,0.0,1396,782.0,890.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,1662,0.0,400.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0.0,1145.0,0.0,0.0,371.0,1366,1516.0,1529.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,714.0,450.0,208.0,0.0,44.0,138,1416.0,334.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,116,0.0,82.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,1805,0.0,293.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,882,0.0,448.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.0,641.0,0.0,2.0,0.0,1880,643.0,179.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,1554,0.0,251.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,5.0,809.0,0.0,309.0,731.0,491,1854.0,59.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,699.0,0.0,600.0,0.0,0.0,744,1299.0,595.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1150.0,0.0,6.0,4.0,0.0,1483,1160.0,312.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,583,0.0,272.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,1,901.0,0.0,1698.0,0.0,0.0,830,2599.0,597.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,1736,0.0,94.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.0,55.0,0.0,656.0,0.0,1240,711.0,82.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,593,0.0,279.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,118.0,0.0,949.0,206.0,2071.0,1820,3344.0,148.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,1026,0.0,1356.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,2105,0.0,325.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,706,0.0,372.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,1108,0.0,1216.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0.0,0.0,0.0,0.0,0.0,1579,0.0,428.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,1663,0.0,1607.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0.0,368.0,0.0,304.0,741.0,2172,1413.0,1489.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0.0,242.0,0.0,479.0,3.0,1093,724.0,1210.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1184.0,88.0,0.0,0.0,334.0,883,1606.0,790.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,1110,0.0,1793.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,1404,0.0,152.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1365.0,0.0,48.0,22.0,137.0,728,1572.0,35.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,101,0.0,330.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,267,0.0,579.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,292.0,395.0,0.0,0.0,3.0,1595,690.0,492.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,319.0,0.0,6331.0,8.0,0.0,1475,6658.0,1635.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0.0,0.0,0.0,0.0,0.0,1470,0.0,1888.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,558.0,0.0,3.0,0.0,1226.0,1533,1787.0,686.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,758,0.0,118.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,817,0.0,663.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,1361,0.0,1141.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0,0.0,0.0,0.0,0.0,0.0,110,0.0,1423.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0.0,0.0,0.0,1819.0,1.0,1270,1820.0,740.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,2.0,736.0,0.0,71.0,0.0,2149,809.0,1103.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,825,0.0,188.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,208,0.0,1411.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,600.0,31.0,1.0,659.0,191.0,60,1482.0,963.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0.0,342.0,929.0,10887.0,0.0,1244,12158.0,189.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0.0,11594.0,0.0,10247.0,1.0,2085,21842.0,217.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0.0,677.0,0.0,179.0,3186.0,1957,4042.0,225.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,718,0.0,107.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,8.0,796.0,0.0,0.0,0.0,123,804.0,1864.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,673,0.0,7.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,1114,0.0,596.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0.0,0.0,0.0,722.0,0.0,905,722.0,79.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,6.0,0.0,0.0,768.0,1141.0,818,1915.0,880.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.0,0.0,8.0,0.0,714.0,976,722.0,246.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,1150,0.0,247.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,1346,0.0,190.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0.0,0.0,0.0,484.0,320.0,284,804.0,1433.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,77.0,0.0,9.0,424.0,166.0,767,676.0,124.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,1590,0.0,1242.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1954.0,43.0,0.0,0.0,7.0,659,2004.0,1847.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,2.0,2144.0,0.0,435.0,5872.0,749,8453.0,96.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,1908,0.0,1020.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,210.0,20.0,0.0,1027.0,199.0,913,1456.0,1006.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1025.0,0.0,0.0,0.0,0.0,809,1025.0,675.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0.0,0.0,800.0,0.0,0.0,612,800.0,1055.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,558,0.0,82.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0.0,0.0,0.0,2210.0,2.0,1131,2212.0,25.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,2115,0.0,1825.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,798,0.0,99.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,357,0.0,605.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,1672,0.0,209.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0.0,0.0,0.0,804.0,5.0,851,809.0,1136.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,155,0.0,1268.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0,0.0,0.0,450.0,94.0,364.0,1095,908.0,403.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0.0,0.0,0.0,0.0,0.0,65,0.0,893.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,19.0,4900.0,6.0,6324.0,2056.0,12,13305.0,253.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
